1	Итак	итак	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#634.21#634.486
700	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#889.916#890.208
701	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#890.428#890.755
702	таким	такой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#890.755#891.082
703	образом	образ	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#891.082#891.409
704	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#891.409#891.736
705	объединяем	объединять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#891.736#892.063
706	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#892.063#892.395
707	ээ	ээ	X	_	Foreign=Yes	_	_	_	@tvc1947f-words#@tvc1947f#897.768#898.151
708	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#898.151#898.534
709	и	и	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#898.534#898.917
710	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#898.917#899.3
711	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#899.3#899.683
712	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#899.683#900.066
713	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#900.066#900.449
714	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#900.449#900.832
715	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#900.832#901.215
716	взгляд	взгляд	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#901.215#901.598
717	любого	любой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#901.598#901.981
718	другого	другой	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#901.981#902.364
719	человека	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#902.364#902.747
720	который	который	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#902.747#903.13
721	понимает	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#903.13#903.513
722	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#903.513#903.896
723	и	и	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#903.896#904.279
724	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#904.279#904.662
725	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#904.662#905.045
726	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#905.045#905.428
727	по	по	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#905.428#905.811
728	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#905.811#906.194
729	очень	очень	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#906.194#906.577
730	простой	простой	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#906.577#906.96
731	причине	причина	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#906.96#907.343
732	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#907.343#907.726
733	это	это	PRON	_	_	_	_	_	@tvc1947f-words#@tvc1947f#907.726#908.109
734	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#908.109#908.492
735	сложная	сложный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#908.492#908.875
736	функция	функция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#908.875#909.258
737	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#909.258#909.641
738	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#909.641#910.024
739	если	если	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#910.024#910.407
740	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@tvc1947f-words#@tvc1947f#910.407#910.79
741	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#910.79#911.173
742	дадите	дать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#911.173#911.556
743	возможность	возможность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#911.556#911.939
744	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#911.939#912.322
745	расскажу	рассказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#912.322#912.705
746	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#912.705#913.088
747	чем	что	PRON	_	Case=Loc	_	_	_	@tvc1947f-words#@tvc1947f#913.088#913.471
748	ее	ее	DET	_	_	_	_	_	@tvc1947f-words#@tvc1947f#913.471#913.854
749	сложность	сложность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#913.854#914.237
750	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#914.237#914.62
751	что	что	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#914.62#915.003
752	только	только	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#915.003#915.386
753	очень	очень	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#915.386#915.769
754	наивный	наивный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#915.769#916.152
755	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#916.152#916.535
756	мало	мало	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#916.535#916.918
757	э	эра	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#916.918#917.301
758	просвещенный	просвещить	VERB	_	Animacy=Inan|Aspect=Perf|Case=Acc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#917.301#917.684
759	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#917.684#918.067
760	этой	этот	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#918.067#918.45
761	области	область	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#918.45#918.833
762	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#918.833#919.216
763	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#919.216#919.599
764	подумать	подумать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#919.599#919.982
765	что	что	PRON	_	Case=Acc	_	_	_	@tvc1947f-words#@tvc1947f#919.982#920.365
766	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#920.365#920.748
767	э	эра	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#920.748#921.131
768	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#921.131#921.514
769	теоретически	теоретически	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#921.514#921.897
770	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#921.897#922.28
771	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#922.28#922.663
772	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@tvc1947f-words#@tvc1947f#922.663#923.046
773	ген	ген	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#923.046#923.429
774	который	который	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#923.429#923.812
775	ведает	ведать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#923.812#924.195
776	такой	такой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#924.195#924.578
777	сложной	сложный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#924.578#924.961
778	вещью	вещь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#924.961#925.344
779	как	как	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#925.344#925.727
780	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#925.727#926.11
781	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#926.11#926.493
782	потому	потому	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#926.493#926.876
783	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#926.876#927.259
784	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#927.259#927.642
785	функционировании	функционирование	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#927.642#928.025
786	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#928.025#928.408
787	принимают	принимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#928.408#928.791
788	участие	участие	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#928.791#929.174
789	память	память	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#929.174#929.557
790	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#929.557#929.94
791	разная	разный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#929.94#930.323
792	память	память	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#930.323#930.706
793	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#930.706#931.089
794	оперативная	оперативный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#931.089#931.472
795	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#931.472#931.855
796	долговременная	долговременный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#931.855#932.238
797	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#932.238#932.621
798	ассоциативная	ассоциативный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#932.621#933.004
799	такая-сякая	такая-сякий	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#933.004#933.387
800	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#933.387#933.77
801	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#933.77#934.153
802	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#934.153#934.536
803	вне	вне	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#934.536#934.919
804	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#934.919#935.318
805	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#936.176#936.493
806	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#936.493#936.81
807	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#936.81#937.127
808	только	только	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#937.127#937.444
809	внутри	внутри	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#937.444#937.761
810	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#937.761#938.078
811	но	но	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#938.078#938.395
812	и	и	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#938.395#938.712
813	вне	вне	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#938.712#939.029
814	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#939.029#939.346
815	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#939.346#939.663
816	интеллекты	интеллект	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#939.663#939.98
817	разный	разный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#939.98#940.297
818	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#940.297#940.614
819	эмоции	эмоция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#940.614#940.931
820	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#940.931#941.248
821	внимание	внимание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#941.248#941.565
822	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#941.565#941.882
823	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#941.882#942.199
824	еще	еще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#942.199#942.516
825	там	там	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#942.516#942.833
826	бог	бог	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#942.833#943.15
827	знает	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#943.15#943.467
828	что	что	PRON	_	Case=Acc	_	_	_	@tvc1947f-words#@tvc1947f#943.467#943.784
829	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#943.784#944.101
830	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#944.101#944.418
831	целый	целый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#944.418#944.735
832	список	список	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#944.735#945.066
833	представить	представить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#945.186#945.546
834	себе	себя	PRON	_	Case=Dat	_	_	_	@tvc1947f-words#@tvc1947f#945.546#945.906
835	что	что	PRON	_	Case=Acc	_	_	_	@tvc1947f-words#@tvc1947f#945.906#946.266
836	такую	такой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#946.266#946.626
837	сложную	сложный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#946.626#946.986
838	систему	система	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#946.986#947.346
839	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#947.346#947.706
840	обслужить	обслуживать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#947.706#948.066
841	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@tvc1947f-words#@tvc1947f#948.066#948.426
842	ген	ген	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#948.426#948.786
843	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#948.786#949.146
844	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#949.146#949.506
845	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#949.506#949.867
846	но	но	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#950.121#950.529
847	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#950.529#950.937
848	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#950.937#951.345
849	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#951.345#951.753
850	что	что	PRON	_	Case=Acc	_	_	_	@tvc1947f-words#@tvc1947f#951.753#952.161
851	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@tvc1947f-words#@tvc1947f#952.161#952.569
852	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#952.569#952.977
853	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#952.977#953.385
854	ээ	ээ	INTJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#953.385#953.793
855	щипнуть	щипнуть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#953.793#954.201
856	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#954.201#954.609
857	тему	тема	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#954.609#955.017
858	знаменитого	знаменитый	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#955.017#955.425
859	гена	ген	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#955.425#955.833
860	фокс	фокс	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#955.833#956.241
861	пи	пить	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#956.241#956.649
862	два	два	NUM	_	Case=Nom|Gender=Masc	_	_	_	@tvc1947f-words#@tvc1947f#956.649#957.057
863	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#957.057#957.465
864	который	который	PRON	_	Case=Nom	_	_	_	@tvc1947f-words#@tvc1947f#957.465#957.873
865	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#957.873#958.281
866	объявлен	объявить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@tvc1947f-words#@tvc1947f#958.281#958.689
867	как	как	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#958.689#959.097
868	ген	генный	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#959.097#959.505
869	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#959.505#959.922
